x-axis,1,2
second,Volt,Volt
+53.268934E-03,+4.305147767E+00,-14.373145E-03
+53.270466E-03,+4.490078467E+00,-8.664481E-03
+53.271998E-03,+4.498115614E+00,-6.493688E-03
+53.273529E-03,+4.498115614E+00,+3.235081E-03
+53.275061E-03,+4.498115614E+00,+5.566615E-03
+53.276593E-03,+4.305147606E+00,+9.506345E-03
+53.278125E-03,+4.104142547E+00,+7.737405E-03
+53.279657E-03,+4.482041706E+00,-61.688E-06
+53.281189E-03,+4.498115614E+00,-11.961252E-03
+53.282721E-03,+4.498115614E+00,-20.162192E-03
+53.284252E-03,+4.498115614E+00,-26.272713E-03
+53.285784E-03,+4.498115614E+00,-30.373183E-03
+53.287316E-03,+4.498115614E+00,-28.604237E-03
+53.288848E-03,+4.498115614E+00,-7.297360E-03
+53.290380E-03,+4.498115614E+00,+3.235098E-03
+53.291912E-03,+4.498115614E+00,+15.215034E-03
+53.293444E-03,+4.498115614E+00,+23.415971E-03
+53.294975E-03,+4.691084008E+00,+17.948385E-03
+53.296507E-03,+4.506152214E+00,+13.847918E-03
+53.298039E-03,+4.498115614E+00,+4.038763E-03
+53.299571E-03,+4.305147123E+00,-9.870859E-03
+53.301103E-03,+4.490079110E+00,-25.870898E-03
+53.302635E-03,+4.498115614E+00,-28.443504E-03
+53.304167E-03,+4.498115614E+00,-24.664497E-03
+53.305699E-03,+4.498115614E+00,-10.995965E-03
+53.307230E-03,+4.498115614E+00,+5.004075E-03
+53.308762E-03,+4.498115614E+00,+9.506359E-03
+53.310294E-03,+4.498115614E+00,+5.807711E-03
+53.311826E-03,+4.305146866E+00,+5.646985E-03
+53.313358E-03,+4.490079367E+00,-5.931142E-03
+53.314890E-03,+4.498115614E+00,-17.991445E-03
+53.316422E-03,+4.498115614E+00,-18.473618E-03
+53.317953E-03,+4.498115614E+00,-16.543929E-03
+53.319485E-03,+4.498115614E+00,-14.533878E-03
+53.321017E-03,+4.498115614E+00,+2.913687E-03
+53.322549E-03,+4.498115614E+00,+7.496314E-03
+53.324081E-03,+4.498115614E+00,+11.516415E-03
+53.325613E-03,+4.498115614E+00,+13.606826E-03
+53.327145E-03,+4.305146545E+00,+9.827805E-03
+53.328676E-03,+4.490079689E+00,+18.631E-06
+53.330208E-03,+4.498115614E+00,-6.172240E-03
+53.331740E-03,+4.305146448E+00,-16.061774E-03
+53.333272E-03,+4.876018182E+00,-16.463568E-03
+53.334804E-03,+4.707156437E+00,-14.533875E-03
+53.336336E-03,+4.506151378E+00,-16.383210E-03
+53.337868E-03,+4.691084909E+00,-14.533875E-03
+53.339400E-03,+4.506151314E+00,-10.594131E-03
+53.340931E-03,+4.691084973E+00,-4.644336E-03
+53.342463E-03,+4.506151250E+00,+5.245203E-03
+53.343995E-03,+4.305146191E+00,+11.436068E-03
+53.345527E-03,+4.490080043E+00,+13.606830E-03
+53.347059E-03,+4.498115614E+00,+9.827796E-03
+53.348591E-03,+4.498115614E+00,+3.878000E-03
+53.350123E-03,+4.498115614E+00,-4.081847E-03
+53.351654E-03,+4.498115614E+00,-10.192354E-03
+53.353186E-03,+4.498115614E+00,-12.363113E-03
+53.354718E-03,+4.498115614E+00,-6.654378E-03
+53.356250E-03,+4.691085295E+00,-2.553923E-03
+53.357782E-03,+4.506150928E+00,+1.466178E-03
+53.359314E-03,+4.498115614E+00,+11.275372E-03
+53.360846E-03,+4.498115614E+00,+13.606833E-03
+53.362377E-03,+4.691085423E+00,+13.687186E-03
+53.363909E-03,+4.313180958E+00,+2.108996E-03
+53.365441E-03,+4.490080461E+00,-9.951308E-03
+53.366973E-03,+4.498115614E+00,-18.152213E-03
+53.368505E-03,+4.498115614E+00,-14.614219E-03
+53.370037E-03,+4.498115614E+00,-10.594118E-03
+53.371569E-03,+4.498115614E+00,-784.917E-06
+53.373100E-03,+4.498115614E+00,+13.124736E-03
+53.374632E-03,+4.498115614E+00,+17.546587E-03
+53.376164E-03,+4.498115614E+00,+25.426090E-03
+53.377696E-03,+4.498115614E+00,+21.888085E-03
+53.379228E-03,+4.498115614E+00,+19.797685E-03
+53.380760E-03,+4.498115614E+00,+8.139125E-03
+53.382292E-03,+4.305145387E+00,-1.991476E-03
+53.383824E-03,+4.297110587E+00,-15.901134E-03
+53.385355E-03,+4.490080879E+00,-18.393270E-03
+53.386887E-03,+4.498115614E+00,-14.614211E-03
+53.388419E-03,+4.498115614E+00,-6.734703E-03
+53.389951E-03,+4.305145226E+00,+1.305499E-03
+53.391483E-03,+4.490081008E+00,+5.486293E-03
+53.393015E-03,+4.498115614E+00,+7.576690E-03
+53.394547E-03,+4.498115614E+00,+11.516445E-03
+53.396078E-03,+4.498115614E+00,+11.677136E-03
+53.397610E-03,+4.498115614E+00,+7.817725E-03
+53.399142E-03,+4.498115614E+00,+7.657035E-03
+53.400674E-03,+4.305145001E+00,+1.867917E-03
+53.402206E-03,+4.490081233E+00,+1.626885E-03
+53.403738E-03,+4.498115614E+00,+7.416005E-03
+53.405270E-03,+4.691086324E+00,+15.375864E-03
+53.406801E-03,+4.506149899E+00,+17.626944E-03
+53.408333E-03,+4.498115614E+00,+13.847871E-03
+53.409865E-03,+4.498115614E+00,+11.757478E-03
+53.411397E-03,+4.498115614E+00,+5.888011E-03
+53.412929E-03,+4.691086485E+00,-2.071850E-03
+53.414461E-03,+4.313178835E+00,-6.252634E-03
+53.415993E-03,+4.297110587E+00,-10.272735E-03
+53.417525E-03,+4.297110587E+00,-8.503707E-03
+53.419056E-03,+4.490081587E+00,+1.225183E-03
+53.420588E-03,+4.305144583E+00,+3.556595E-03
+53.422120E-03,+4.490081651E+00,+9.426067E-03
+53.423652E-03,+4.691086710E+00,+13.526507E-03
+53.425184E-03,+4.313178385E+00,+11.757475E-03
+53.426716E-03,+4.297110587E+00,+5.888001E-03
+53.428248E-03,+4.490081780E+00,-142.151E-06
+53.429779E-03,+4.498115614E+00,-15.820863E-03
+53.431311E-03,+4.498115614E+00,-22.252705E-03
+53.432843E-03,+4.498115614E+00,-26.353144E-03
+53.434375E-03,+4.498115614E+00,-20.724679E-03
+53.435907E-03,+4.498115614E+00,-8.905387E-03
+53.437439E-03,+4.498115614E+00,+1.225202E-03
+53.438971E-03,+4.498115614E+00,+15.134884E-03
+53.440502E-03,+4.305144165E+00,+17.626951E-03
+53.442034E-03,+4.490082069E+00,+19.637001E-03
+53.443566E-03,+4.498115614E+00,+10.068761E-03
+53.445098E-03,+4.498115614E+00,+1.948224E-03
+53.446630E-03,+4.498115614E+00,-6.091978E-03
+53.448162E-03,+4.498115614E+00,-16.061897E-03
+53.449694E-03,+4.305143972E+00,-20.323000E-03
+53.451225E-03,+4.490082262E+00,-20.483668E-03
+53.452757E-03,+4.498115614E+00,-8.905366E-03
+53.454289E-03,+4.498115614E+00,+5.084655E-03
+53.455821E-03,+4.498115614E+00,+7.576703E-03
+53.457353E-03,+4.498115614E+00,+7.657035E-03
+53.458885E-03,+4.498115614E+00,+9.586754E-03
+53.460417E-03,+4.691087482E+00,+18.492E-06
+53.461949E-03,+4.699120641E+00,-11.961479E-03
+53.463480E-03,+4.699120641E+00,-12.443467E-03
+53.465012E-03,+4.506148677E+00,-10.513747E-03
+53.466544E-03,+4.305143618E+00,-2.714537E-03
+53.468076E-03,+4.297110587E+00,-4.322936E-03
+53.469608E-03,+4.490082648E+00,+14.893940E-03
+53.471140E-03,+4.498115614E+00,+19.556678E-03
+53.472672E-03,+4.691087739E+00,+27.436221E-03
+53.474203E-03,+4.699120641E+00,+18.108930E-03
+53.475735E-03,+4.313176262E+00,+11.918121E-03
+53.477267E-03,+4.683055030E+00,-3.760642E-03
+53.478799E-03,+4.506148387E+00,-12.122156E-03
+53.480331E-03,+4.498115614E+00,-24.021804E-03
+53.481863E-03,+4.498115614E+00,-26.433492E-03
+53.483395E-03,+4.498115614E+00,-22.654372E-03
+53.484926E-03,+4.498115614E+00,-5.126204E-03
+53.486458E-03,+4.305143200E+00,+11.034527E-03
+53.487990E-03,+4.683055480E+00,+11.677136E-03
+53.489522E-03,+4.506148162E+00,+21.325759E-03
+53.491054E-03,+4.498115614E+00,+15.938212E-03
+53.492586E-03,+4.498115614E+00,+15.697236E-03
+53.494118E-03,+4.691088189E+00,+259.430E-06
+53.495650E-03,+4.313175426E+00,-23.539878E-03
+53.497181E-03,+4.683055866E+00,-34.152400E-03
+53.498713E-03,+4.699120641E+00,-38.413473E-03
+53.500245E-03,+4.506147937E+00,-32.784939E-03
+53.501777E-03,+4.498115614E+00,-11.316969E-03
+53.503309E-03,+4.498115614E+00,+3.074677E-03
+53.504841E-03,+4.691088414E+00,+24.863942E-03
+53.506373E-03,+4.506147808E+00,+25.747487E-03
+53.507904E-03,+4.498115614E+00,+27.677216E-03
+53.509436E-03,+4.498115614E+00,+18.108893E-03
+53.510968E-03,+4.498115614E+00,-3.519735E-03
+53.512500E-03,+4.498115614E+00,-19.841103E-03
+53.514032E-03,+4.498115614E+00,-20.483668E-03
+53.515564E-03,+4.498115614E+00,-28.202589E-03
+53.517096E-03,+4.691088672E+00,-28.523869E-03
+53.518627E-03,+4.699120641E+00,-11.156291E-03
+53.520159E-03,+4.313174397E+00,+1.144970E-03
+53.521691E-03,+4.490083741E+00,+13.205274E-03
+53.523223E-03,+4.498115614E+00,+21.406113E-03
+53.524755E-03,+4.691088832E+00,+15.938190E-03
+53.526287E-03,+4.506147390E+00,+2.189109E-03
+53.527819E-03,+4.691088897E+00,-4.162314E-03
+53.529350E-03,+4.313174011E+00,-15.981665E-03
+53.530882E-03,+4.490083934E+00,-16.463568E-03
+53.532414E-03,+4.498115614E+00,-14.533834E-03
+53.533946E-03,+4.691089025E+00,-6.734581E-03
+53.535478E-03,+4.699120641E+00,+12.884028E-03
+53.537010E-03,+4.506147165E+00,+23.335860E-03
+53.538542E-03,+4.305142106E+00,+29.526642E-03
+53.540074E-03,+4.490084127E+00,+33.627059E-03
+53.541605E-03,+4.498115614E+00,+26.068746E-03
+53.543137E-03,+4.498115614E+00,+2.590655E-03
+53.544669E-03,+4.498115614E+00,-19.600215E-03
+53.546201E-03,+4.498115614E+00,-30.132351E-03
+53.547733E-03,+4.498115614E+00,-26.674445E-03
+53.549265E-03,+4.498115614E+00,-32.303031E-03
+53.550797E-03,+4.691089379E+00,-17.106068E-03
+53.552328E-03,+4.313173046E+00,-1.025664E-03
+53.553860E-03,+4.490084417E+00,+18.914217E-03
+53.555392E-03,+4.498115614E+00,+27.436291E-03
+53.556924E-03,+4.498115614E+00,+29.687276E-03
+53.558456E-03,+4.498115614E+00,+20.118892E-03
+53.559988E-03,+4.691089572E+00,+419.941E-06
+53.561520E-03,+4.699120641E+00,-19.680564E-03
+53.563051E-03,+4.699120641E+00,-28.202629E-03
+53.564583E-03,+4.506146586E+00,-42.032052E-03
+53.566115E-03,+4.691089701E+00,-38.734739E-03
+53.567647E-03,+4.699120641E+00,-21.206450E-03
+53.569179E-03,+4.699120641E+00,-5.045736E-03
+53.570711E-03,+4.506146458E+00,+18.753635E-03
+53.572243E-03,+4.498115614E+00,+29.366047E-03
+53.573775E-03,+4.498115614E+00,+35.556815E-03
+53.575306E-03,+4.498115614E+00,+24.219282E-03
+53.576838E-03,+4.498115614E+00,+19.877951E-03
+53.578370E-03,+4.691089958E+00,+6.209133E-03
+53.579902E-03,+4.313171889E+00,-19.439683E-03
+53.581434E-03,+4.683059404E+00,-32.062132E-03
+53.582966E-03,+4.506146200E+00,-26.754736E-03
+53.584498E-03,+4.691090087E+00,-18.794840E-03
+53.586029E-03,+4.506146136E+00,-1.105913E-03
+53.587561E-03,+4.498115614E+00,+13.125052E-03
+53.589093E-03,+4.498115614E+00,+19.476423E-03
+53.590625E-03,+4.498115614E+00,+23.576829E-03
+53.592157E-03,+4.498115614E+00,+19.877944E-03
+53.593689E-03,+4.691090280E+00,+10.068604E-03
+53.595221E-03,+4.506145943E+00,-13.489878E-03
+53.596752E-03,+4.498115614E+00,-14.453517E-03
+53.598284E-03,+4.498115614E+00,-22.172508E-03
+53.599816E-03,+4.498115614E+00,-20.563970E-03
+53.601348E-03,+4.498115614E+00,-5.045682E-03
+53.602880E-03,+4.498115614E+00,+14.894219E-03
+53.604412E-03,+4.691090505E+00,+29.205478E-03
+53.605944E-03,+4.506145718E+00,+33.627086E-03
+53.607475E-03,+4.498115614E+00,+29.928189E-03
+53.609007E-03,+4.498115614E+00,+20.118839E-03
+53.610539E-03,+4.498115614E+00,+4.279335E-03
+53.612071E-03,+4.498115614E+00,-13.730820E-03
+53.613603E-03,+4.498115614E+00,-26.032022E-03
+53.615135E-03,+4.691090730E+00,-30.373321E-03
+53.616667E-03,+4.506145493E+00,-18.955410E-03
+53.618199E-03,+4.498115614E+00,-12.684362E-03
+53.619730E-03,+5.077041251E+00,-2.794707E-03
+53.621262E-03,+4.522204961E+00,+20.763813E-03
+53.622794E-03,+4.691090891E+00,+27.516645E-03
+53.624326E-03,+4.699120641E+00,+21.968278E-03
+53.625858E-03,+4.506145300E+00,+14.008373E-03
+53.627390E-03,+4.498115614E+00,+4.038417E-03
+53.628922E-03,+4.498115614E+00,-7.941589E-03
+53.630453E-03,+4.691091051E+00,-12.282875E-03
+53.631985E-03,+4.313169702E+00,-4.724448E-03
+53.633517E-03,+4.490086089E+00,-6.333021E-03
+53.635049E-03,+4.498115614E+00,+1.305705E-03
+53.636581E-03,+4.498115614E+00,+5.486396E-03
+53.638113E-03,+4.691091212E+00,+9.506497E-03
+53.639645E-03,+4.699120641E+00,+7.737329E-03
+53.641176E-03,+4.506144978E+00,+9.586792E-03
+53.642708E-03,+4.498115614E+00,+18.301E-06
+53.644240E-03,+4.691091341E+00,-2.312923E-03
+53.645772E-03,+4.506144882E+00,-12.042004E-03
+53.647304E-03,+4.498115614E+00,-14.373225E-03
+53.648836E-03,+4.691091437E+00,-12.523759E-03
+53.650368E-03,+4.506144785E+00,-6.654191E-03
+53.651900E-03,+4.498115614E+00,-2.553799E-03
+53.653431E-03,+4.498115614E+00,+1.466302E-03
+53.654963E-03,+4.691091566E+00,+7.416163E-03
+53.656495E-03,+4.506144657E+00,+13.446315E-03
+53.658027E-03,+4.691091630E+00,+15.616946E-03
+53.659559E-03,+4.506144592E+00,+17.626997E-03
+53.661091E-03,+4.498115614E+00,+2.269200E-03
+53.662623E-03,+4.691091727E+00,-13.811204E-03
+53.664154E-03,+4.313168351E+00,-22.172563E-03
+53.665686E-03,+4.490086764E+00,-20.563956E-03
+53.667218E-03,+4.498115614E+00,-20.483668E-03
+53.668750E-03,+4.498115614E+00,-10.834856E-03
+53.670282E-03,+4.884068161E+00,-784.603E-06
+53.671814E-03,+4.707149362E+00,+5.406123E-03
+53.673346E-03,+4.506144303E+00,+13.366038E-03
+53.674877E-03,+4.498115614E+00,+13.687186E-03
+53.676409E-03,+4.498115614E+00,+9.827658E-03
+53.677941E-03,+4.498115614E+00,+3.877793E-03
+53.679473E-03,+4.498115614E+00,-13.730947E-03
+53.681005E-03,+4.691092113E+00,-16.383282E-03
+53.682537E-03,+4.699120641E+00,-14.533802E-03
+53.684069E-03,+4.313167515E+00,+2.914373E-03
+53.685600E-03,+4.490087182E+00,+5.566701E-03
+53.687132E-03,+4.691092241E+00,+15.295816E-03
+53.688664E-03,+4.699120641E+00,+15.697236E-03
+53.690196E-03,+4.506143949E+00,+9.907936E-03
+53.691728E-03,+4.305138890E+00,+7.737318E-03
+53.693260E-03,+4.104133831E+00,-9.710872E-03
+53.694792E-03,+4.675035925E+00,-18.152488E-03
+53.696324E-03,+4.506143820E+00,-20.403386E-03
+53.697855E-03,+4.498115614E+00,-16.624131E-03
+53.699387E-03,+4.498115614E+00,-18.393336E-03
+53.700919E-03,+4.691092531E+00,-3.035465E-03
+53.702451E-03,+4.506143692E+00,+1.466323E-03
+53.703983E-03,+4.498115614E+00,+15.135273E-03
+53.705515E-03,+4.691092627E+00,+13.767466E-03
+53.707047E-03,+4.506143595E+00,+11.757416E-03
+53.708578E-03,+4.691092692E+00,+11.677136E-03
+53.710110E-03,+4.506143531E+00,+5.887823E-03
+53.711642E-03,+4.305138472E+00,+3.717214E-03
+53.713174E-03,+4.683064935E+00,-7.941695E-03
+53.714706E-03,+4.506143435E+00,-10.353139E-03
+53.716238E-03,+4.691092852E+00,-10.433417E-03
+53.717770E-03,+4.699120641E+00,-8.503644E-03
+53.719301E-03,+4.699120641E+00,-704.275E-06
+53.720833E-03,+4.506143306E+00,-2.312939E-03
+53.722365E-03,+4.498115614E+00,-4.322990E-03
+53.723897E-03,+4.498115614E+00,-4.403266E-03
+53.725429E-03,+4.498115614E+00,-8.262815E-03
+53.726961E-03,+4.498115614E+00,-8.423367E-03
+53.728493E-03,+4.498115614E+00,-6.493592E-03
+53.730025E-03,+4.498115614E+00,-4.483541E-03
+53.731556E-03,+4.498115614E+00,+1.386061E-03
+53.733088E-03,+4.691093206E+00,+5.486436E-03
+53.734620E-03,+4.506143016E+00,+9.506537E-03
+53.736152E-03,+4.691093270E+00,+5.807532E-03
+53.737684E-03,+4.506142952E+00,+3.717208E-03
+53.739216E-03,+4.498115614E+00,+1.707158E-03
+53.740748E-03,+4.691093367E+00,-4.162448E-03
+53.742279E-03,+4.313165071E+00,-8.262822E-03
+53.743811E-03,+4.490088405E+00,-8.423367E-03
+53.745343E-03,+4.305137765E+00,-8.423367E-03
+53.746875E-03,+4.490088469E+00,-4.563809E-03
+53.748407E-03,+4.498115614E+00,+7.175408E-03
+53.749939E-03,+4.498115614E+00,+9.586815E-03
+53.751471E-03,+4.498115614E+00,+19.315984E-03
+53.753002E-03,+4.498115614E+00,+13.927996E-03
+53.754534E-03,+4.305137572E+00,+4.038284E-03
+53.756066E-03,+4.683066736E+00,-222.627E-06
+53.757598E-03,+4.506142534E+00,-15.821414E-03
+53.759130E-03,+4.498115614E+00,-22.252912E-03
+53.760662E-03,+4.498115614E+00,-18.634155E-03
+53.762194E-03,+4.498115614E+00,-20.403400E-03
+53.763725E-03,+4.498115614E+00,-14.694321E-03
+53.765257E-03,+4.498115614E+00,+4.844309E-03
+53.766789E-03,+4.691093914E+00,+9.506551E-03
+53.768321E-03,+4.506142309E+00,+15.456435E-03
+53.769853E-03,+4.691093978E+00,+13.767453E-03
+53.771385E-03,+4.699120641E+00,+178.698E-06
+53.772917E-03,+4.506142212E+00,-2.312950E-03
+53.774449E-03,+4.498115614E+00,-8.182570E-03
+53.775980E-03,+4.498115614E+00,-10.353151E-03
+53.777512E-03,+4.691094139E+00,-4.644061E-03
+53.779044E-03,+4.699120641E+00,+3.315876E-03
+53.780576E-03,+4.506142052E+00,+5.566721E-03
+53.782108E-03,+4.498115614E+00,+7.576771E-03
+53.783640E-03,+4.498115614E+00,+5.727249E-03
+53.785172E-03,+4.498115614E+00,+3.717198E-03
+53.786703E-03,+4.305136896E+00,-2.152427E-03
+53.788235E-03,+4.683068087E+00,-8.182578E-03
+53.789767E-03,+4.506141859E+00,-18.072306E-03
+53.791299E-03,+4.691094428E+00,-24.262982E-03
+53.792831E-03,+4.506141794E+00,-20.644192E-03
+53.794363E-03,+4.498115614E+00,-16.624090E-03
+53.795895E-03,+4.305136703E+00,-2.955044E-03
+53.797426E-03,+4.490089530E+00,+14.974889E-03
+53.798958E-03,+4.498115614E+00,+23.416395E-03
+53.800490E-03,+4.305136607E+00,+21.807647E-03
+53.802022E-03,+4.490089627E+00,+15.938016E-03
+53.803554E-03,+4.691094686E+00,+258.911E-06
+53.805086E-03,+4.699120641E+00,-6.172539E-03
+53.806618E-03,+4.699120641E+00,-19.921856E-03
+53.808150E-03,+4.506141473E+00,-22.413460E-03
+53.809681E-03,+4.305136414E+00,-20.563926E-03
+53.811213E-03,+4.297110587E+00,-14.694291E-03
+53.812745E-03,+4.683069116E+00,-2.874762E-03
+53.814277E-03,+4.699120641E+00,+9.185542E-03
+53.815809E-03,+4.313161983E+00,+21.245845E-03
+53.817341E-03,+4.490089948E+00,+31.376355E-03
+53.818873E-03,+4.498115614E+00,+29.847844E-03
+53.820404E-03,+4.305136189E+00,+4.680263E-03
+53.821936E-03,+4.490090045E+00,-11.801422E-03
+53.823468E-03,+4.498115614E+00,-18.232852E-03
+53.825000E-03,+4.498115614E+00,-30.052389E-03
+53.826532E-03,+4.691095168E+00,-32.463715E-03
+53.828064E-03,+4.506141055E+00,-24.824786E-03
+53.829596E-03,+4.498115614E+00,-9.065399E-03
+53.831127E-03,+4.498115614E+00,+10.874598E-03
+53.832659E-03,+4.498115614E+00,+15.536729E-03
+53.834191E-03,+4.498115614E+00,+23.416425E-03
+53.835723E-03,+4.691095361E+00,+25.667235E-03
+53.837255E-03,+4.506140862E+00,+19.958094E-03
+53.838787E-03,+4.498115614E+00,+2.349154E-03
+53.840319E-03,+4.498115614E+00,-17.671099E-03
+53.841850E-03,+4.498115614E+00,-14.614020E-03
+53.843382E-03,+4.498115614E+00,-18.313115E-03
+53.844914E-03,+4.498115614E+00,-10.754420E-03
+53.846446E-03,+4.498115614E+00,-2.714218E-03
+53.847978E-03,+4.498115614E+00,+9.185584E-03
+53.849510E-03,+4.691095650E+00,+13.526686E-03
+53.851042E-03,+4.506140572E+00,+17.546787E-03
+53.852574E-03,+4.691095715E+00,+13.847684E-03
+53.854105E-03,+4.313160375E+00,+5.967981E-03
+53.855637E-03,+4.683070917E+00,-13.651031E-03
+53.857169E-03,+4.506140444E+00,-26.032329E-03
+53.858701E-03,+4.305135385E+00,-28.443621E-03
+53.860233E-03,+4.490090849E+00,-28.523869E-03
+53.861765E-03,+4.691095908E+00,-13.085446E-03
+53.863297E-03,+4.506140315E+00,+1.065156E-03
+53.864828E-03,+4.498115614E+00,+24.784527E-03
+53.866360E-03,+4.498115614E+00,+31.536899E-03
+53.867892E-03,+4.498115614E+00,+29.847834E-03
+53.869424E-03,+4.691096068E+00,+18.188761E-03
+53.870956E-03,+4.506140154E+00,+8.058262E-03
+53.872488E-03,+4.498115614E+00,-13.570821E-03
+53.874020E-03,+4.691096165E+00,-20.242934E-03
+53.875551E-03,+4.699120641E+00,-28.202891E-03
+53.877083E-03,+4.506140026E+00,-26.594063E-03
+53.878615E-03,+4.691096261E+00,-20.724399E-03
+53.880147E-03,+4.699120641E+00,+2.674013E-03
+53.881679E-03,+4.506139929E+00,+15.215777E-03
+53.883211E-03,+4.305134870E+00,+36.925118E-03
+53.884743E-03,+4.490091363E+00,+35.877981E-03
+53.886275E-03,+4.498115614E+00,+31.938122E-03
+53.887806E-03,+4.498115614E+00,+8.619938E-03
+53.889338E-03,+4.498115614E+00,-17.430478E-03
+53.890870E-03,+4.691096519E+00,-30.052472E-03
+53.892402E-03,+4.506139704E+00,-34.393538E-03
+53.893934E-03,+4.498115614E+00,-38.413639E-03
+53.895466E-03,+4.498115614E+00,-17.346210E-03
+53.896998E-03,+4.498115614E+00,-10.674137E-03
+53.898529E-03,+4.498115614E+00,+12.724311E-03
+53.900061E-03,+4.498115614E+00,+27.195863E-03
+53.901593E-03,+4.498115614E+00,+27.757538E-03
+53.903125E-03,+4.498115614E+00,+23.897914E-03
+53.904657E-03,+4.691096808E+00,+6.369130E-03
+53.906189E-03,+4.506139414E+00,-142.452E-06
+53.907721E-03,+4.691096872E+00,-15.821666E-03
+53.909252E-03,+4.506139350E+00,-16.463568E-03
+53.910784E-03,+4.305134291E+00,-14.533754E-03
+53.912316E-03,+4.490091942E+00,-2.874636E-03
+53.913848E-03,+4.305134227E+00,+3.396226E-03
+53.915380E-03,+4.490092007E+00,+17.145634E-03
+53.916912E-03,+4.498115614E+00,+15.777472E-03
+53.918444E-03,+4.305134131E+00,+19.556866E-03
+53.919975E-03,+4.490092103E+00,+8.138446E-03
+53.921507E-03,+4.498115614E+00,-1.992042E-03
+53.923039E-03,+4.498115614E+00,-23.621189E-03
+53.924571E-03,+4.498115614E+00,-30.293217E-03
+53.926103E-03,+4.305133970E+00,-28.604103E-03
+53.927635E-03,+4.490092264E+00,-15.015152E-03
+53.929167E-03,+4.498115614E+00,+4.844653E-03
+53.930699E-03,+4.498115614E+00,+7.576802E-03
+53.932230E-03,+4.498115614E+00,+25.025395E-03
+53.933762E-03,+4.691097419E+00,+31.536941E-03
+53.935294E-03,+4.506138803E+00,+27.918001E-03
+53.936826E-03,+4.498115614E+00,+12.318988E-03
+53.938358E-03,+4.498115614E+00,-7.621054E-03
+53.939890E-03,+4.498115614E+00,-18.072463E-03
+53.941422E-03,+4.691097580E+00,-26.192896E-03
+53.942953E-03,+4.506138643E+00,-26.513819E-03
+53.944485E-03,+4.498115614E+00,-11.075257E-03
+53.946017E-03,+4.305133552E+00,+5.005148E-03
+53.947549E-03,+4.490092682E+00,+21.085552E-03
+53.949081E-03,+4.498115614E+00,+31.376493E-03
+53.950613E-03,+4.498115614E+00,+39.496924E-03
+53.952145E-03,+4.498115614E+00,+26.309086E-03
+53.953676E-03,+4.498115614E+00,+23.817665E-03
+53.955208E-03,+4.498115614E+00,-12.929191E-03
+53.956740E-03,+4.498115614E+00,-27.962277E-03
+53.958272E-03,+4.498115614E+00,-34.313338E-03
+53.959804E-03,+4.498115614E+00,-38.413667E-03
+53.961336E-03,+4.305133230E+00,-23.135530E-03
+53.962868E-03,+4.490093004E+00,-18.634070E-03
